address,speed,heading,timestamp,rssi,receiver,callsign,altitude,latitude,longitude,distance
06A1D1,,,2025-05-25T10:18:14.585909903+02:00,-77.69073303811723,zi-5067,,41000.0,52.04447,6.64343,26.120735518111204
4D21F1,,,2025-05-25T10:18:15.238329224+02:00,-122.49163236727642,zi-5067,,38000.0,52.0448,6.15189,52.80287219657514
471F32,,,2025-05-25T10:18:15.347055677+02:00,-238.1160431386344,zi-5067,,35000.0,52.0779,6.33589,39.867220916662745
471F32,,,2025-05-25T10:18:15.892738096+02:00,-109.07932893082904,zi-5067,,35000.0,52.0778,6.33793,39.74799866051594
4D21F1,,,2025-05-25T10:18:16.331332817+02:00,-134.04215754754173,zi-5067,,38000.0,52.04447,6.14858,53.02419782200588
471F32,,,2025-05-25T10:18:16.438294877+02:00,-252.52296925230385,zi-5067,,35000.0,52.07776,6.33987,39.63195211241811
06A1D1,,,2025-05-25T10:18:16.549694345+02:00,-80.27359466225492,zi-5067,,41000.0,52.04315,6.65024,25.986085886896507
471F32,,,2025-05-25T10:18:16.984735091+02:00,-99.01893758266648,zi-5067,,35000.0,52.07767,6.34178,39.52037279446806
4D21F1,,,2025-05-25T10:18:17.205807162+02:00,-142.6320440854719,zi-5067,,38000.0,52.04424,6.14591,53.20112152009573
4D21F1,,,2025-05-25T10:18:18.1896735+02:00,-167.8995235252322,zi-5067,,38000.0,52.04396,6.14293,53.399708932509995
471F32,,,2025-05-25T10:18:18.407687408+02:00,-107.29981360654826,zi-5067,,35000.0,52.07744,6.34712,39.20793235963817
4CA849,,,2025-05-25T10:18:18.734831641+02:00,-78.08360903544353,zi-5067,,30825.0,52.15759,5.94879,62.62427818931823
4D21F1,,,2025-05-25T10:18:19.387685983+02:00,-206.75637837803217,zi-5067,,38000.0,52.04363,6.13947,53.63057712903832
471F32,,,2025-05-25T10:18:19.389642565+02:00,-216.55726725279857,zi-5067,,35000.0,52.07734,6.35065,38.99920959171739
471F32,,,2025-05-25T10:18:19.934826713+02:00,-125.38241503496414,zi-5067,,35000.0,52.07726,6.35254,38.88898008630201
4D21F1,,,2025-05-25T10:18:20.26488269+02:00,-226.11390934659457,zi-5067,,38000.0,52.04333,6.13663,53.82145510418767
471F32,,,2025-05-25T10:18:20.374818345+02:00,-242.27236738844152,zi-5067,,35000.0,52.07716,6.35445,38.77869777189575
471F32,,,2025-05-25T10:18:21.356780956+02:00,-173.1557102725752,zi-5067,,35000.0,52.07706,6.35779,38.58224288427092
4D21F1,,,2025-05-25T10:18:21.356843836+02:00,-247.82403031183236,zi-5067,,38000.0,52.04303,6.13335,54.039852435471005
471F55,,,2025-05-25T10:18:22.447386314+02:00,-70.35303831392075,zi-5067,,36275.0,51.92348,5.95129,71.20211871154152
3C48F0,,,2025-05-25T10:18:22.449708396+02:00,-82.32800252647941,zi-5067,,38000.0,52.08998,5.78514,75.02802030591313
4D21F1,,,2025-05-25T10:18:22.450141997+02:00,-265.78685069054865,zi-5067,,38000.0,52.04274,6.12999,54.26286327525079
471F32,,,2025-05-25T10:18:23.103514458+02:00,-166.0362912136982,zi-5067,,35000.0,52.07678,6.3643,38.20483548588491
4CA849,,,2025-05-25T10:18:23.429252743+02:00,-104.96928122074571,zi-5067,,30975.0,52.15681,5.93575,63.5167610370264
4D21F1,,,2025-05-25T10:18:23.432871886+02:00,-254.25390852452983,zi-5067,,38000.0,52.04247,6.12709,54.45629153855059
06A1D1,,,2025-05-25T10:18:23.540725234+02:00,-126.3144884801423,zi-5067,,41000.0,52.03795,6.67678,25.54870281995951
471FA1,,,2025-05-25T10:18:23.647820216+02:00,-97.1995370359345,zi-5067,,35050.0,52.08018,5.61935,86.31806901703155
471F32,,,2025-05-25T10:18:23.648187286+02:00,-127.21969187197398,zi-5067,,35000.0,52.07673,6.36603,38.10349315193145
471F32,,,2025-05-25T10:18:24.086643353+02:00,-259.033105992265,zi-5067,,34975.0,52.07666,6.36772,38.00571171751442
06A1D1,,,2025-05-25T10:18:24.414340903+02:00,-145.19245848183712,zi-5067,,41000.0,52.0372,6.68053,25.49920771256127
4CA849,,,2025-05-25T10:18:24.52311226+02:00,-112.66720907167269,zi-5067,,31000.0,52.15668,5.93262,63.73003635184346
471F32,,,2025-05-25T10:18:24.523904301+02:00,-129.07032966565166,zi-5067,,35000.0,52.07659,6.36948,37.90383155263214
4D21F1,,,2025-05-25T10:18:24.524196751+02:00,-241.9458617129047,zi-5067,,38000.0,52.04214,6.12381,54.67623528257331
471FA1,,,2025-05-25T10:18:24.630110852+02:00,-109.21950375276386,zi-5067,,35050.0,52.08009,5.62302,86.07518036340264
06A1D1,,,2025-05-25T10:18:24.958754633+02:00,-90.99368109929392,zi-5067,,41000.0,52.03693,6.68205,25.476590475084215
471F32,,,2025-05-25T10:18:24.961650656+02:00,-238.2017002458211,zi-5067,,34975.0,52.07652,6.37108,37.811647102612696
471F32,,,2025-05-25T10:18:25.503588211+02:00,-82.37444992229084,zi-5067,,34975.0,52.07645,6.3727,37.718357005265645
4CA849,,,2025-05-25T10:18:25.503740141+02:00,-115.9245444243798,zi-5067,,31025.0,52.15652,5.93003,63.907393422401846
471FA1,,,2025-05-25T10:18:25.504009012+02:00,-109.27785686039051,zi-5067,,35050.0,52.07999,5.62618,85.86661504265234
06A1D1,,,2025-05-25T10:18:25.505499023+02:00,-138.79012933202418,zi-5067,,41000.0,52.03646,6.68432,25.45020290151427
4D21F1,,,2025-05-25T10:18:25.615812058+02:00,-215.41204701687417,zi-5067,,38000.0,52.04186,6.12056,54.89211480148566
06A1D1,,,2025-05-25T10:18:26.48853462+02:00,-136.856676855753,zi-5067,,41000.0,52.03574,6.68816,25.400462506548692
4CA849,,,2025-05-25T10:18:26.490103511+02:00,-121.78177203506276,zi-5067,,31025.0,52.15636,5.92705,64.11105764389133
471FA1,,,2025-05-25T10:18:26.491711012+02:00,-116.74652029075642,zi-5067,,35050.0,52.07986,5.63019,85.60207289437322
4D21F1,,,2025-05-25T10:18:26.600125901+02:00,-169.32867447659302,zi-5067,,38000.0,52.04155,6.11748,55.09876521333888
06A1D1,,,2025-05-25T10:18:26.924742553+02:00,-96.13116040077745,zi-5067,,41025.0,52.03542,6.68961,25.387197691284165
4CA849,,,2025-05-25T10:18:27.364451551+02:00,-127.70982734308272,zi-5067,,31050.0,52.15622,5.92461,64.27796788626262
06A1D1,,,2025-05-25T10:18:27.47014563+02:00,-146.3557310118056,zi-5067,,41000.0,52.03497,6.69193,25.36069406083275
471F32,,,2025-05-25T10:18:27.471253831+02:00,-91.03570728016562,zi-5067,,34975.0,52.07616,6.37993,37.30195302276058
471FA1,,,2025-05-25T10:18:27.580748886+02:00,-123.91973208492666,zi-5067,,35050.0,52.07976,5.63387,85.35888870379411
471F32,,,2025-05-25T10:18:27.906811677+02:00,-264.6715889550671,zi-5067,,34975.0,52.07608,6.38141,37.21807165921399
06A1D1,,,2025-05-25T10:18:27.911688281+02:00,-99.60948749993646,zi-5067,,41000.0,52.03469,6.69342,25.34333226624966
4CA849,,,2025-05-25T10:18:28.345026431+02:00,-131.82659064088702,zi-5067,,31075.0,52.15604,5.92194,64.46105876735129
471F55,,,2025-05-25T10:18:28.347784303+02:00,-92.25995881204368,zi-5067,,36375.0,51.92139,5.97264,70.05440919085356
471F32,,,2025-05-25T10:18:28.348085663+02:00,-139.641863350501,zi-5067,,34975.0,52.07602,6.38336,37.10520440690489
471FA1,,,2025-05-25T10:18:28.564311197+02:00,-108.54031509075324,zi-5067,,35050.0,52.07964,5.63766,85.10889261740999
471F32,,,2025-05-25T10:18:29.000321161+02:00,-298.9308448454258,zi-5067,,34975.0,52.07594,6.38557,36.97810930888237
4CA849,,,2025-05-25T10:18:29.327727141+02:00,-134.43158111098745,zi-5067,,31075.0,52.15592,5.91928,64.64247993767646
471F55,,,2025-05-25T10:18:29.437765574+02:00,-107.59646834352884,zi-5067,,36400.0,51.92107,5.97626,69.85907136988698
471F32,,,2025-05-25T10:18:29.54828438+02:00,-119.370850713229,zi-5067,,34975.0,52.07585,6.38753,36.86659038303275
471FA1,,,2025-05-25T10:18:29.549615491+02:00,-98.85140363191611,zi-5067,,35050.0,52.07952,5.6414,84.86228361341188
3C48F0,,,2025-05-25T10:18:29.654583708+02:00,-133.94700444578817,zi-5067,,38000.0,52.09685,5.76454,76.23131162988314
471F32,,,2025-05-25T10:18:30.092988217+02:00,-114.1735521038038,zi-5067,,34975.0,52.07574,6.38947,36.757512606294384
4CA849,,,2025-05-25T10:18:30.313793197+02:00,-135.0844180503436,zi-5067,,31100.0,52.15573,5.91637,64.84192935389754
471F55,,,2025-05-25T10:18:30.528172251+02:00,-85.48859573065872,zi-5067,,36425.0,51.9207,5.98015,69.65104123310755
471FA1,,,2025-05-25T10:18:30.638624226+02:00,-91.59421379104688,zi-5067,,35050.0,52.07936,5.64522,84.61135943050111
3C48F0,,,2025-05-25T10:18:30.746596637+02:00,-148.30289949963893,zi-5067,,38000.0,52.09787,5.76139,76.41727433584397
06A1D1,,,2025-05-25T10:18:30.747894678+02:00,-118.13615026739276,zi-5067,,41000.0,52.0326,6.70409,25.240327557635457
3C48F0,,,2025-05-25T10:18:31.078822562+02:00,-73.40401896354176,zi-5067,,38000.0,52.09827,5.76019,76.48792935911347
471F32,,,2025-05-25T10:18:31.18380868+02:00,-153.59882812052962,zi-5067,,34975.0,52.07561,6.39343,36.53008871763039
4CA849,,,2025-05-25T10:18:31.294539916+02:00,-139.98839237593953,zi-5067,,31125.0,52.15558,5.9137,65.02452740187528
3C48F0,,,2025-05-25T10:18:31.624242668+02:00,-152.34024419043052,zi-5067,,38000.0,52.0988,5.75864,76.57894834353179
4D21F1,,,2025-05-25T10:18:31.730304688+02:00,-91.69160266894674,zi-5067,,38000.0,52.04014,6.1022,56.11903215809152
06A1D1,,,2025-05-25T10:18:31.731385419+02:00,-106.48873179825178,zi-5067,,41000.0,52.03189,6.70784,25.2070308788268
471F32,,,2025-05-25T10:18:31.731468709+02:00,-117.68198672694136,zi-5067,,34975.0,52.07552,6.39553,36.41089932112454
471F32,,,2025-05-25T10:18:32.276011935+02:00,-284.0233265068206,zi-5067,,34975.0,52.07543,6.39742,36.30428364580846
4CA849,,,2025-05-25T10:18:32.385627638+02:00,-138.39454469017193,zi-5067,,31125.0,52.1554,5.91072,65.22853673070519
471FA1,,,2025-05-25T10:18:32.495787186+02:00,-82.65258616643523,zi-5067,,35050.0,52.07915,5.65207,84.1596793269569
4D21F1,,,2025-05-25T10:18:32.60779904+02:00,-95.51910803603644,zi-5067,,38000.0,52.03986,6.09937,56.308974574429115
06A1D1,,,2025-05-25T10:18:32.715651252+02:00,-94.5126975596401,zi-5067,,41000.0,52.03116,6.71163,25.177495193408596
3C48F0,,,2025-05-25T10:18:32.822574764+02:00,-146.92089708411123,zi-5067,,38000.0,52.09987,5.75534,76.77435475794684
471F32,,,2025-05-25T10:18:32.822779974+02:00,-133.45111464502648,zi-5067,,34975.0,52.07538,6.3993,36.19615720471587
471F32,,,2025-05-25T10:18:33.369050652+02:00,-224.39886363348631,zi-5067,,34975.0,52.07529,6.40142,36.07628244852188
4CA849,,,2025-05-25T10:18:33.369953223+02:00,-134.52639146279068,zi-5067,,31150.0,52.15527,5.9079,65.4209269476308
471F55,,,2025-05-25T10:18:33.697433441+02:00,-92.59103628321697,zi-5067,,36475.0,51.91956,5.99159,69.04466589126545
4D21F1,,,2025-05-25T10:18:33.697858732+02:00,-105.56277753071863,zi-5067,,38000.0,52.03958,6.09619,56.52092764916977
3C48F0,,,2025-05-25T10:18:33.806709407+02:00,-132.76144018501756,zi-5067,,38000.0,52.10085,5.75236,76.95078399739789
471F32,,,2025-05-25T10:18:33.915277198+02:00,-74.524492618199,zi-5067,,34975.0,52.0752,6.40343,35.963062167971074
471F32,,,2025-05-25T10:18:34.352812003+02:00,-109.62732323649976,zi-5067,,34975.0,52.07515,6.40511,35.867127688380755
4CA849,,,2025-05-25T10:18:34.354984065+02:00,-131.86527215305782,zi-5067,,31150.0,52.15508,5.905,65.6197091398606
3C48F0,,,2025-05-25T10:18:34.680903205+02:00,-104.76258874235592,zi-5067,,38000.0,52.10168,5.74977,77.10484550074837
4D21F1,,,2025-05-25T10:18:34.682823966+02:00,-114.40782315908297,zi-5067,,38000.0,52.03926,6.09306,56.73156125036171
471F32,,,2025-05-25T10:18:35.336248375+02:00,-266.6058889072032,zi-5067,,34975.0,52.07501,6.40848,35.67728973713856
471F55,,,2025-05-25T10:18:35.443995295+02:00,-98.0094383210107,zi-5067,,36500.0,51.91897,5.99775,68.71831945414468
4D21F1,,,2025-05-25T10:18:35.664028822+02:00,-127.5399937274579,zi-5067,,38000.0,52.03903,6.09024,56.91880919437069
471F32,,,2025-05-25T10:18:35.88063169+02:00,-169.88496107660615,zi-5067,,34975.0,52.07492,6.41044,35.56759115393725
471F55,,,2025-05-25T10:18:36.212872756+02:00,-84.88992873126942,zi-5067,,36500.0,51.91869,6.00075,68.55934916395202
4CA849,,,2025-05-25T10:18:36.320227987+02:00,-131.58457356392503,zi-5067,,31200.0,52.1548,5.89958,65.9899905572715
471F32,,,2025-05-25T10:18:36.428336268+02:00,-265.0663124578452,zi-5067,,34975.0,52.07483,6.41266,35.44285544556019
4D21F1,,,2025-05-25T10:18:36.758806892+02:00,-131.31298488725324,zi-5067,,38000.0,52.0387,6.08682,57.14820164109103
4864EC,,,2025-05-25T10:18:36.867856964+02:00,-91.55244398703948,zi-5067,,22225.0,51.95013,5.71793,84.24500985109842
471F32,,,2025-05-25T10:18:36.975050986+02:00,-121.99098327335508,zi-5067,,34975.0,52.07474,6.41472,35.32767330197532
4CA849,,,2025-05-25T10:18:37.412383773+02:00,-125.61608177299593,zi-5067,,31200.0,52.15462,5.89653,66.19873323745878
471F32,,,2025-05-25T10:18:37.521627336+02:00,-109.05594894365002,zi-5067,,34975.0,52.07468,6.41664,35.219102133730644
4D21F1,,,2025-05-25T10:18:37.959738249+02:00,-138.09018792079326,zi-5067,,38000.0,52.03835,6.0833,57.384816104004635
4CA849,,,2025-05-25T10:18:38.397343184+02:00,-126.8382828644412,zi-5067,,31225.0,52.15447,5.89369,66.39281540101098
471F32,,,2025-05-25T10:18:38.720770457+02:00,-229.1831145612608,zi-5067,,34975.0,52.07451,6.4209,34.980915517932935
471F32,,,2025-05-25T10:18:39.158050784+02:00,-157.33848861610434,zi-5067,,34975.0,52.07445,6.42253,34.88969500910152
4D21F1,,,2025-05-25T10:18:39.158244274+02:00,-139.45913379911696,zi-5067,,38000.0,52.03805,6.07983,57.61616123271976
4CA849,,,2025-05-25T10:18:39.487115195+02:00,-117.12813496338104,zi-5067,,31225.0,52.1543,5.89081,66.58992797991294
3C48F0,,,2025-05-25T10:18:39.489096607+02:00,-85.20475338852874,zi-5067,,38025.0,52.10632,5.73578,77.93701621907569
471F32,,,2025-05-25T10:18:39.594982987+02:00,-323.4483730056468,zi-5067,,34975.0,52.07436,6.42394,34.81311930386689
471F55,,,2025-05-25T10:18:39.925474299+02:00,-122.60607652151668,zi-5067,,36575.0,51.9174,6.01387,67.87103299842087
471F32,,,2025-05-25T10:18:40.032576279+02:00,-156.73767894159974,zi-5067,,34975.0,52.07428,6.4257,34.71576945177462
4D21F1,,,2025-05-25T10:18:40.250136296+02:00,-149.50167223145033,zi-5067,,38000.0,52.03772,6.07654,57.837552428642866
471F55,,,2025-05-25T10:18:40.36134477+02:00,-92.35664567317286,zi-5067,,36575.0,51.91727,6.0154,67.7898880068793
471F32,,,2025-05-25T10:18:40.468420483+02:00,-234.1963919448803,zi-5067,,34975.0,52.07423,6.42723,34.63010351611633
3C48F0,,,2025-05-25T10:18:40.578981046+02:00,-96.13116040077745,zi-5067,,38025.0,52.10732,5.73274,78.11881791030149
06A1D1,,,2025-05-25T10:18:40.579111766+02:00,-90.9656528586477,zi-5067,,41000.0,52.0253,6.74156,25.05625226619777
471F32,,,2025-05-25T10:18:40.800854845+02:00,-104.09106589904822,zi-5067,,34975.0,52.07419,6.42876,34.54394849255534
471F55,,,2025-05-25T10:18:40.905242422+02:00,-128.28756759717598,zi-5067,,36575.0,51.91708,6.01723,67.69496774284165
4D21F1,,,2025-05-25T10:18:41.126143222+02:00,-155.61924688161167,zi-5067,,38000.0,52.03748,6.07376,58.022974147801456
471F32,,,2025-05-25T10:18:41.346321836+02:00,-100.76755430196766,zi-5067,,34975.0,52.07408,6.43077,34.43433586755454
471F55,,,2025-05-25T10:18:41.453925911+02:00,-89.63844041481312,zi-5067,,36600.0,51.91687,6.01941,67.58105698939477
3C48F0,,,2025-05-25T10:18:41.669921134+02:00,-98.46369889456724,zi-5067,,38025.0,52.10834,5.72968,78.30180554899735
471F55,,,2025-05-25T10:18:42.001381479+02:00,-110.94525677107607,zi-5067,,36600.0,51.91667,6.0215,67.47190442068977
4D21F1,,,2025-05-25T10:18:42.00213274+02:00,-157.61376843410605,zi-5067,,38000.0,52.0372,6.07094,58.21269315037912
471F32,,,2025-05-25T10:18:42.435128546+02:00,-294.7083303878599,zi-5067,,34975.0,52.07396,6.4344,34.232179518705074
3C48F0,,,2025-05-25T10:18:42.543703158+02:00,-88.88138162742521,zi-5067,,38025.0,52.10921,5.72708,78.45743638876762
4CA849,,,2025-05-25T10:18:42.547736173+02:00,-98.56723593567996,zi-5067,,31275.0,52.15378,5.88216,67.18211635600787
471F32,,,2025-05-25T10:18:42.871400708+02:00,-133.56571416347833,zi-5067,,34975.0,52.07387,6.436,34.145495055669784
471F55,,,2025-05-25T10:18:42.980995591+02:00,-86.54103073109309,zi-5067,,36625.0,51.91636,6.02467,67.306997956777
4D21F1,,,2025-05-25T10:18:42.985022535+02:00,-150.4961793534972,zi-5067,,38000.0,52.03693,6.06804,58.40705493832041
471F32,,,2025-05-25T10:18:43.30963181+02:00,-322.0499184909072,zi-5067,,34975.0,52.0738,6.43767,34.053716319152535
4CA849,,,2025-05-25T10:18:43.638653946+02:00,-93.31800469362813,zi-5067,,31300.0,52.15364,5.87918,67.38549196486112
4D21F1,,,2025-05-25T10:18:43.966411355+02:00,-134.13724315043902,zi-5067,,38000.0,52.0367,6.06522,58.59468679371733
471F32,,,2025-05-25T10:18:44.077498076+02:00,-208.7448202950195,zi-5067,,34975.0,52.07368,6.44051,33.89800754810012
471FA1,,,2025-05-25T10:18:44.838939031+02:00,-93.9172508115522,zi-5067,,35050.0,52.07771,5.69767,81.15849338267293
4075DF,,,2025-05-25T10:18:44.840840853+02:00,-112.38394013381094,zi-5067,,35000.0,51.69901,5.48151,111.78854858171778
4864EC,,,2025-05-25T10:18:44.94953103+02:00,-71.85923740202091,zi-5067,,22450.0,51.94061,5.73555,83.55574942937295
4D21F1,,,2025-05-25T10:18:45.058253339+02:00,-100.75490062523014,zi-5067,,38000.0,52.03637,6.06194,58.815677050612656
44008F,,,2025-05-25T10:18:45.168842064+02:00,-96.35636979463268,zi-5067,,18050.0,52.06426,5.51059,93.95826701930366
471F32,,,2025-05-25T10:18:45.275931376+02:00,-147.38877162117882,zi-5067,,34975.0,52.07352,6.44482,33.66111568767177
471FA1,,,2025-05-25T10:18:45.711959917+02:00,-109.84807690624356,zi-5067,,35050.0,52.07762,5.70091,80.94525531591705
471F32,,,2025-05-25T10:18:45.824305194+02:00,-130.15241065765937,zi-5067,,34975.0,52.07341,6.44691,33.548557140412036
471F55,,,2025-05-25T10:18:45.933012227+02:00,-119.73345397172838,zi-5067,,36650.0,51.91529,6.03557,66.74258825246166
44008F,,,2025-05-25T10:18:46.041302239+02:00,-103.5383986741151,zi-5067,,18100.0,52.06337,5.51255,93.84888308910526
471F32,,,2025-05-25T10:18:46.261443828+02:00,-262.65995126779416,zi-5067,,34950.0,52.07336,6.44844,33.464429055999915
471F55,,,2025-05-25T10:18:46.47603402+02:00,-90.5301054898314,zi-5067,,36675.0,51.91512,6.03722,66.65796136457634
4CA849,,,2025-05-25T10:18:46.587483234+02:00,-82.68343243963689,zi-5067,,31350.0,52.15317,5.87102,67.9438200175031
471FA1,,,2025-05-25T10:18:46.698146648+02:00,-122.92802772354236,zi-5067,,35050.0,52.07748,5.70465,80.70008716254914
471F32,,,2025-05-25T10:18:46.913740851+02:00,-116.11136895239846,zi-5067,,34950.0,52.07324,6.4507,33.34322021501858
44008F,,,2025-05-25T10:18:46.915661463+02:00,-91.7749965949332,zi-5067,,18125.0,52.06242,5.51476,93.72444121899807
471F32,,,2025-05-25T10:18:47.350390162+02:00,-200.552112928286,zi-5067,,34950.0,52.07319,6.45219,33.26165784807849
06A1D1,,,2025-05-25T10:18:47.352134484+02:00,-76.53332607433182,zi-5067,,41000.0,52.02031,6.76712,25.09601222719122
46A5E1,,,2025-05-25T10:18:47.459454766+02:00,-78.05094490139118,zi-5067,,27300.0,52.20321,6.94705,7.254991499505848
471FA1,,,2025-05-25T10:18:47.681625289+02:00,-127.31987276148212,zi-5067,,35050.0,52.07735,5.70839,80.45472528683568
471F55,,,2025-05-25T10:18:48.008786473+02:00,-113.89402969427329,zi-5067,,36700.0,51.91457,6.04294,66.36287387990086
06A1D1,,,2025-05-25T10:18:48.334907351+02:00,-109.5109583557737,zi-5067,,41000.0,52.01957,6.77095,25.112622127897335
471F32,,,2025-05-25T10:18:48.44225499+02:00,-92.71488553625032,zi-5067,,34975.0,52.07301,6.45619,33.04610697457922
46A5E1,,,2025-05-25T10:18:48.551471074+02:00,-72.4951722530542,zi-5067,,27250.0,52.20382,6.9443,7.061270627175431
471FA1,,,2025-05-25T10:18:48.662314218+02:00,-138.31160471919918,zi-5067,,35050.0,52.07726,5.71175,80.23365536669574
471FA1,,,2025-05-25T10:18:49.101610182+02:00,-79.29880200860539,zi-5067,,35050.0,52.07721,5.71358,80.11329592301462
06A1D1,,,2025-05-25T10:18:49.209716874+02:00,-111.09455432198286,zi-5067,,41000.0,52.0188,6.77475,25.13592102072188
471F32,,,2025-05-25T10:18:49.317148133+02:00,-255.8037333582135,zi-5067,,34950.0,52.07287,6.45941,32.87290741786986
4D21F1,,,2025-05-25T10:18:49.319183555+02:00,-81.53434859002677,zi-5067,,38000.0,52.03516,6.04899,59.684665394011624
471FA1,,,2025-05-25T10:18:49.647321133+02:00,-148.9719772306188,zi-5067,,35050.0,52.07715,5.71556,79.98323918559588
471F32,,,2025-05-25T10:18:49.647658634+02:00,-151.06273531218744,zi-5067,,34950.0,52.07281,6.46088,32.7937790282123
4075DF,,,2025-05-25T10:18:50.080141715+02:00,-92.342839462516,zi-5067,,35000.0,51.69393,5.49873,111.10689872525074
471F32,,,2025-05-25T10:18:50.298519248+02:00,-277.60322404467854,zi-5067,,34950.0,52.07272,6.46301,32.67952502912541
46A5E1,,,2025-05-25T10:18:50.408321891+02:00,-105.8763429666892,zi-5067,,27200.0,52.20489,6.93983,6.742163598009622
3C48F0,,,2025-05-25T10:18:50.408618022+02:00,-87.62448288007182,zi-5067,,38025.0,52.11676,5.70419,79.83841583048765
06A1D1,,,2025-05-25T10:18:50.409345263+02:00,-102.54852509909638,zi-5067,,41000.0,52.01798,6.77888,25.16274700704763
4D21F1,,,2025-05-25T10:18:50.410177543+02:00,-107.44231010174715,zi-5067,,38000.0,52.03488,6.04578,59.89933641221029
471FA1,,,2025-05-25T10:18:50.627254657+02:00,-149.74878964452435,zi-5067,,35050.0,52.07701,5.71901,79.75758572607218
4864EC,,,2025-05-25T10:18:50.955227345+02:00,-83.5882766899761,zi-5067,,22600.0,51.93343,5.7489,83.04847777999669
4075DF,,,2025-05-25T10:18:51.063754202+02:00,-99.7501879697477,zi-5067,,35000.0,51.69295,5.50209,110.97448452940039
46A5E1,,,2025-05-25T10:18:51.281302461+02:00,-124.45360581357215,zi-5067,,27175.0,52.2054,6.93763,6.58644345957164
3C48F0,,,2025-05-25T10:18:51.285494435+02:00,-110.12629113885566,zi-5067,,38025.0,52.11768,5.70145,80.00440296536493
471F32,,,2025-05-25T10:18:51.286064746+02:00,-123.89915253947464,zi-5067,,34950.0,52.07259,6.46679,32.475491549106636
4D21F1,,,2025-05-25T10:18:51.504431681+02:00,-134.94276564529127,zi-5067,,38000.0,52.03456,6.0424,60.12650345634557
471FA1,,,2025-05-25T10:18:51.608482198+02:00,-140.5519476919477,zi-5067,,35050.0,52.07693,5.72243,79.53242037987579
3C48F0,,,2025-05-25T10:18:51.722143156+02:00,-85.68226187490617,zi-5067,,38025.0,52.11807,5.70018,80.08212325328108
471F32,,,2025-05-25T10:18:51.722714127+02:00,-87.85698606257786,zi-5067,,34950.0,52.0725,6.46844,32.38879330990191
471FA1,,,2025-05-25T10:18:52.047430151+02:00,-81.61249904273242,zi-5067,,35050.0,52.07684,5.72426,79.4131876869793
471F55,,,2025-05-25T10:18:52.050091904+02:00,-98.77398442909954,zi-5067,,36750.0,51.91315,6.05731,65.62854678300734
3C48F0,,,2025-05-25T10:18:52.158386834+02:00,-133.89940253787543,zi-5067,,38025.0,52.11849,5.699,80.15324966754561
471F32,,,2025-05-25T10:18:52.267311748+02:00,-220.03249759978635,zi-5067,,34950.0,52.0724,6.47034,32.2889271995035
46A5E1,,,2025-05-25T10:18:52.267432858+02:00,-118.34103261337548,zi-5067,,27125.0,52.20598,6.93497,6.400802725182375
06A1D1,,,2025-05-25T10:18:52.378518113+02:00,-103.0322764962514,zi-5067,,41000.0,52.01642,6.78696,25.220377884310114
471FA1,,,2025-05-25T10:18:52.484111532+02:00,-143.92237491092203,zi-5067,,35050.0,52.0768,5.72586,79.30794421017796
4D21F1,,,2025-05-25T10:18:52.593654275+02:00,-148.85210781174715,zi-5067,,38000.0,52.03427,6.03928,60.336012032788894
471F32,,,2025-05-25T10:18:52.814687393+02:00,-98.02244640897308,zi-5067,,34950.0,52.07236,6.47232,32.180958399934
471F55,,,2025-05-25T10:18:52.924588907+02:00,-121.22561610484809,zi-5067,,36775.0,51.91283,6.06056,65.46334157482062
471FA1,,,2025-05-25T10:18:53.030457186+02:00,-78.4420168022215,zi-5067,,35050.0,52.07673,5.7278,79.1809135671496
3C48F0,,,2025-05-25T10:18:53.030504796+02:00,-143.05156412986193,zi-5067,,38025.0,52.11928,5.69656,80.30197676790225
471F32,,,2025-05-25T10:18:53.250800833+02:00,-161.48157789667528,zi-5067,,34950.0,52.07227,6.47385,32.10147726419968
46A5E1,,,2025-05-25T10:18:53.359417897+02:00,-138.51425919377397,zi-5067,,27075.0,52.20662,6.9323,6.211145333812389
471FA1,,,2025-05-25T10:18:53.466845116+02:00,-138.36690355717295,zi-5067,,35050.0,52.07668,5.72929,79.08326218788262
471F55,,,2025-05-25T10:18:53.467767306+02:00,-90.37505186720504,zi-5067,,36775.0,51.91268,6.06226,65.37598578522291
06A1D1,,,2025-05-25T10:18:53.468060517+02:00,-121.39378073031584,zi-5067,,41000.0,52.01566,6.79073,25.255263283167498
4D21F1,,,2025-05-25T10:18:53.576461409+02:00,-158.31598150534265,zi-5067,,38000.0,52.034,6.03628,60.53712817011509
3C48F0,,,2025-05-25T10:18:53.578009041+02:00,-76.6997392433638,zi-5067,,38025.0,52.11984,5.69484,80.40685306721278
471F55,,,2025-05-25T10:18:53.904651776+02:00,-104.48229515090104,zi-5067,,36775.0,51.91255,6.06377,65.29827004255067
3C48F0,,,2025-05-25T10:18:54.126039296+02:00,-145.3679813438984,zi-5067,,38025.0,52.1204,5.69319,80.50710060496075
46A5E1,,,2025-05-25T10:18:54.339728486+02:00,-155.07756123952942,zi-5067,,27050.0,52.20717,6.93001,6.048699257211938
471F55,,,2025-05-25T10:18:54.341424108+02:00,-92.5221595078714,zi-5067,,36800.0,51.91237,6.06537,65.21863975272423
471FA1,,,2025-05-25T10:18:54.34415063+02:00,-124.2485412389216,zi-5067,,35050.0,52.07659,5.7329,78.845893798922
