address,speed,heading,timestamp,rssi,receiver,callsign,altitude,latitude,longitude,distance
44CE6C,,,2025-05-24T21:59:41.0042949+02:00,-79.66774755194224,zi-5067,,39000.0,52.32616,5.88789,66.69952259984943
511188,,,2025-05-24T21:59:41.114429966+02:00,-93.27700681304049,zi-5067,,38000.0,51.95544,5.82787,77.10807889172001
3C4598,,,2025-05-24T21:59:41.349107338+02:00,-75.71261453681282,zi-5110,,35000.0,53.01676,6.1609,98.45198892446207
4079F7,,,2025-05-24T21:59:41.77083665+02:00,-133.64205924782812,zi-5067,,38000.0,52.17206,6.06369,54.63631337284347
3C5DB0,,,2025-05-24T21:59:41.877598714+02:00,-64.62894088564349,zi-5067,,19575.0,51.99614,5.77766,78.55084515290261
511188,,,2025-05-24T21:59:42.207108482+02:00,-107.75040603171756,zi-5067,,38000.0,51.95695,5.83054,76.8719443650289
3C4598,,,2025-05-24T21:59:42.332602268+02:00,-71.1101258612302,zi-5110,,35000.0,53.01429,6.16113,98.20402243432999
44CE6C,,,2025-05-24T21:59:42.969213928+02:00,-83.49670652187426,zi-5067,,39000.0,52.32884,5.89241,66.43752025339016
4D2417,,,2025-05-24T21:59:42.97098234+02:00,-73.81971281439667,zi-5067,,15800.0,52.01344,6.12724,55.835350820125
3C4598,,,2025-05-24T21:59:43.206307952+02:00,-56.412764513007154,zi-5110,,35000.0,53.01229,6.16129,98.00419486857191
511188,,,2025-05-24T21:59:43.300511318+02:00,-78.14889634537393,zi-5067,,38000.0,51.95844,5.83319,76.63806270809886
4079F7,,,2025-05-24T21:59:43.628347633+02:00,-118.6852981628306,zi-5067,,38000.0,52.17151,6.05789,55.036521842279285
4D2417,,,2025-05-24T21:59:44.062908433+02:00,-87.09908151065659,zi-5067,,15750.0,52.01239,6.12953,55.7489253923916
3C4598,,,2025-05-24T21:59:44.297143025+02:00,-45.69956236114302,zi-5110,,35000.0,53.00958,6.16158,97.73120873876803
4079F7,,,2025-05-24T21:59:44.720695288+02:00,-119.16773892291488,zi-5067,,38000.0,52.17114,6.05453,55.26918032094681
3C4598,,,2025-05-24T21:59:45.387841307+02:00,-31.697003012903284,zi-5110,,35000.0,53.00684,6.1618,97.45775589732969
4079F7,,,2025-05-24T21:59:45.700892733+02:00,-114.3743852442495,zi-5067,,38000.0,52.17087,6.05179,55.45840892284084
4079F7,,,2025-05-24T21:59:46.683587163+02:00,-123.72408819627648,zi-5067,,38000.0,52.17059,6.04874,55.66872340586895
3C4598,,,2025-05-24T21:59:47.465756138+02:00,-36.41428291206625,zi-5110,,35000.0,53.00163,6.16231,96.93531544427042
3C4598,,,2025-05-24T21:59:48.446406446+02:00,-46.47418638341074,zi-5110,,35000.0,52.99915,6.16249,96.68891759220172
4079F7,,,2025-05-24T21:59:48.762327775+02:00,-107.02616502519372,zi-5067,,38000.0,52.16995,6.04233,56.11154891087167
4D2417,,,2025-05-24T21:59:49.30554084+02:00,-83.00662624152363,zi-5067,,15550.0,52.00686,6.14136,55.31670206630086
3C4598,,,2025-05-24T21:59:49.539125942+02:00,-65.60792635040373,zi-5110,,35000.0,52.99663,6.16272,96.43716190215534
3C4598,,,2025-05-24T21:59:50.633903499+02:00,-71.36070347186887,zi-5110,,35000.0,52.9939,6.16294,96.16556674085913
4079F7,,,2025-05-24T21:59:50.836637049+02:00,-95.62583332970227,zi-5067,,38000.0,52.16931,6.03592,56.554382558816776
3C4598,,,2025-05-24T21:59:51.614463517+02:00,-74.79772723819889,zi-5110,,35000.0,52.99139,6.16317,95.91511319074156
4079F7,,,2025-05-24T21:59:51.709604622+02:00,-87.02585822616172,zi-5067,,38000.0,52.16904,6.0333,56.73552055733479
511188,,,2025-05-24T22:00:30.485548261+02:00,-140.5519476919477,zi-5067,,38000.0,52.02306,5.94729,66.63876395099936
4079F7,,,2025-05-24T22:00:30.592621925+02:00,-156.38749950043962,zi-5067,,38000.0,52.15723,5.91461,64.93601759074195
4D2417,,,2025-05-24T22:00:30.594609976+02:00,-118.64231959971112,zi-5067,,14150.0,51.96305,6.23451,52.48925771935302
511188,,,2025-05-24T22:00:30.921814312+02:00,-88.5364331786638,zi-5067,,38000.0,52.02366,5.94839,66.54430620878533
511188,,,2025-05-24T22:00:31.468805521+02:00,-170.77573012579978,zi-5067,,38000.0,52.02441,5.94965,66.43358686774206
4079F7,,,2025-05-24T22:00:31.575345944+02:00,-163.3265134630627,zi-5067,,38000.0,52.15694,5.91174,65.13441480969301
3C4598,,,2025-05-24T22:00:31.700466321+02:00,-46.883899155253715,zi-5110,,35000.0,52.89158,6.1729,86.0789873074309
4CAF7E,,,2025-05-24T22:00:32.357291185+02:00,-27.65863337187866,zi-5110,,37000.0,52.83545,6.26877,77.37385360356761
511188,,,2025-05-24T22:00:32.559148764+02:00,-144.1436783213194,zi-5067,,38000.0,52.02585,5.95222,66.21149106369681
4D2417,,,2025-05-24T22:00:32.559521475+02:00,-102.2247523841462,zi-5067,,14075.0,51.9611,6.23874,52.38347965682402
4079F7,,,2025-05-24T22:00:32.560652445+02:00,-149.19433635362972,zi-5067,,38000.0,52.15663,5.90851,65.35743293694827
3C4598,,,2025-05-24T22:00:32.792950496+02:00,-60.68113380615099,zi-5110,,35000.0,52.88907,6.1733,85.82998169437772
4D2417,,,2025-05-24T22:00:32.996041237+02:00,-97.77499680388642,zi-5067,,14050.0,51.96057,6.23985,52.35730640221608
4079F7,,,2025-05-24T22:00:33.435917041+02:00,-156.2080343644334,zi-5067,,38000.0,52.15636,5.90576,65.54740932060803
4D2417,,,2025-05-24T22:00:33.436195861+02:00,-122.75157840125723,zi-5067,,14025.0,51.96003,6.24102,52.32865706897186
511188,,,2025-05-24T22:00:33.653515641+02:00,-128.45641284108785,zi-5067,,38000.0,52.02743,5.95506,65.96665412413309
3C4598,,,2025-05-24T22:00:33.669436432+02:00,-65.82134912017528,zi-5110,,35000.0,52.88632,6.17377,85.55622767653074
4D2417,,,2025-05-24T22:00:33.873127283+02:00,-101.2724049284898,zi-5067,,14025.0,51.95961,6.24188,52.309242066075946
4079F7,,,2025-05-24T22:00:34.310099845+02:00,-149.31393103123366,zi-5067,,38000.0,52.15608,5.90302,65.73687537126199
511188,,,2025-05-24T22:00:34.528556699+02:00,-130.89480509172242,zi-5067,,38000.0,52.02864,5.95718,65.78275287977607
3C4598,,,2025-05-24T22:00:34.760057229+02:00,-63.35376863297084,zi-5110,,35000.0,52.88385,6.17424,85.30878800038901
4D2417,,,2025-05-24T22:00:34.961081908+02:00,-100.1074422807815,zi-5067,,13975.0,51.95865,6.2439,52.26226289962231
511188,,,2025-05-24T22:00:35.071465755+02:00,-70.4073859761886,zi-5067,,38000.0,52.02928,5.95833,65.68368809805182
485785,,,2025-05-24T22:00:35.39768134+02:00,-81.9399170124061,zi-5067,,20450.0,52.21695,6.15093,48.2201880633774
4079F7,,,2025-05-24T22:00:35.400611752+02:00,-153.7232903629115,zi-5067,,38000.0,52.15573,5.89982,65.95852700187012
511188,,,2025-05-24T22:00:35.508514127+02:00,-94.3641881224016,zi-5067,,38000.0,52.0299,5.95946,65.5867245027286
3C4598,,,2025-05-24T22:00:35.74413224+02:00,-58.58583446533812,zi-5110,,35000.0,52.88134,6.17463,85.0607383770317
485785,,,2025-05-24T22:00:36.273174346+02:00,-80.87490340025143,zi-5067,,20475.0,52.21651,6.15395,48.01752822733419
4079F7,,,2025-05-24T22:00:36.382985351+02:00,-150.5300634424898,zi-5067,,38000.0,52.15544,5.89691,66.15963138828043
4D2417,,,2025-05-24T22:00:36.600190692+02:00,-104.7504176602652,zi-5067,,13925.0,51.95686,6.24763,52.17808830691803
3C4598,,,2025-05-24T22:00:36.836823766+02:00,-42.42994225779715,zi-5110,,35000.0,52.87887,6.1751,84.81366430432027
4D2417,,,2025-05-24T22:00:37.147045576+02:00,-124.3613685997384,zi-5067,,13900.0,51.95627,6.24901,52.1425442837062
4079F7,,,2025-05-24T22:00:37.368376839+02:00,-152.19789748876295,zi-5067,,38000.0,52.15513,5.89377,66.37658453479688
4D2417,,,2025-05-24T22:00:37.692966033+02:00,-151.07117527840975,zi-5067,,13875.0,51.95574,6.25012,52.11786461441454
3C4598,,,2025-05-24T22:00:37.820681502+02:00,-31.005644647386383,zi-5110,,35000.0,52.87613,6.17565,84.53873711489045
4D2417,,,2025-05-24T22:00:38.130021205+02:00,-119.63757770867814,zi-5067,,13850.0,51.95532,6.25099,52.09894667428497
4079F7,,,2025-05-24T22:00:38.456535341+02:00,-150.4877071391547,zi-5067,,38000.0,52.15485,5.89071,66.58765023214677
485785,,,2025-05-24T22:00:39.006317171+02:00,-59.08426186388386,zi-5067,,20550.0,52.21523,6.16341,47.38251244812295
4079F7,,,2025-05-24T22:00:39.334398728+02:00,-132.6076920845846,zi-5067,,38000.0,52.15453,5.88776,66.79194930011006
485785,,,2025-05-24T22:00:40.095726135+02:00,-82.03322497622534,zi-5067,,20575.0,52.21477,6.16684,47.152399829676845
4079F7,,,2025-05-24T22:00:40.423825781+02:00,-130.04460773134733,zi-5067,,38000.0,52.15424,5.88459,67.0106041756256
4CAF7E,,,2025-05-24T22:00:41.093036235+02:00,-39.72971180363633,zi-5110,,37000.0,52.84831,6.28899,77.91582396096867
4D2417,,,2025-05-24T22:00:41.188314161+02:00,-86.79112857890489,zi-5067,,13750.0,51.95206,6.25789,51.94764962152976
4D2417,,,2025-05-24T22:00:41.625284907+02:00,-125.54501184834068,zi-5067,,13725.0,51.95155,6.259,51.92290682757113
3C4598,,,2025-05-24T22:00:41.858852988+02:00,-40.39801975344831,zi-5110,,35000.0,52.86617,6.17775,83.53747345680014
4D2417,,,2025-05-24T22:00:42.172699215+02:00,-79.63573318554931,zi-5067,,13725.0,51.95099,6.26009,51.902847096169246
4079F7,,,2025-05-24T22:00:42.389920755+02:00,-108.0694221322572,zi-5067,,38000.0,52.15361,5.87868,67.41972247994121
4D2417,,,2025-05-24T22:00:42.825908767+02:00,-90.9796680583085,zi-5067,,13700.0,51.9503,6.26166,51.86618895391993
511188,,,2025-05-24T22:00:42.826517697+02:00,-90.55826853468434,zi-5067,,38000.0,52.03995,5.97725,64.05183220966427
3C4598,,,2025-05-24T22:00:42.840990107+02:00,-49.03723075378544,zi-5110,,35000.0,52.86388,6.17824,83.30740518270625
4079F7,,,2025-05-24T22:00:43.265725072+02:00,-95.4122633627355,zi-5067,,38025.0,52.15331,5.87572,67.62437576546345
511188,,,2025-05-24T22:00:43.812528911+02:00,-84.04463100043928,zi-5067,,38000.0,52.04132,5.97977,63.837003328661595
3C4598,,,2025-05-24T22:00:43.933628104+02:00,-51.6952609046516,zi-5110,,35000.0,52.86118,6.17889,83.03364222283915
4079F7,,,2025-05-24T22:00:44.246657271+02:00,-91.92768897345348,zi-5067,,38000.0,52.15303,5.87298,67.81385750775588
4CAF7E,,,2025-05-24T22:00:44.482251084+02:00,-22.18445401627004,zi-5110,,37000.0,52.85346,6.29697,78.14982502974954
511188,,,2025-05-24T22:00:44.686106676+02:00,-89.35351140274231,zi-5067,,38000.0,52.04256,5.9819,63.652328701692774
3C4598,,,2025-05-24T22:00:44.917499376+02:00,-48.69804924224378,zi-5110,,35000.0,52.85867,6.1795,82.77911172883465
4CAF7E,,,2025-05-24T22:00:44.917798616+02:00,-31.937438845342623,zi-5110,,36975.0,52.85401,6.29791,78.17237049501391
4079F7,,,2025-05-24T22:00:45.231079135+02:00,-88.80962785644358,zi-5067,,38000.0,52.15274,5.86983,68.03117006840914
511188,,,2025-05-24T22:00:45.777319633+02:00,-97.99642850634916,zi-5067,,38000.0,52.04396,5.98441,63.437204622219596
3C4598,,,2025-05-24T22:00:45.90337582+02:00,-39.98562241606351,zi-5110,,35000.0,52.85596,6.18011,82.50632423201667
4079F7,,,2025-05-24T22:00:46.213265261+02:00,-92.05243071206756,zi-5067,,38025.0,52.15243,5.86686,68.23666707376455
3C5DB0,,,2025-05-24T22:00:46.213842441+02:00,-76.09894874438147,zi-5067,,21750.0,51.92537,5.92903,72.4269969012379
511188,,,2025-05-24T22:00:46.216330583+02:00,-66.32307290830244,zi-5067,,38000.0,52.04462,5.98564,63.33283602280722
4D2417,,,2025-05-24T22:00:46.430489061+02:00,-74.9169540224374,zi-5067,,13575.0,51.94652,6.26968,51.70167275043705
511188,,,2025-05-24T22:00:46.759488228+02:00,-123.04206597745342,zi-5067,,38000.0,52.0453,5.98686,63.228365541378196
4D2417,,,2025-05-24T22:00:46.869721144+02:00,-96.19745318874092,zi-5067,,13550.0,51.94601,6.27076,51.6802463429761
511188,,,2025-05-24T22:00:47.197266031+02:00,-79.68374991176056,zi-5067,,38000.0,52.04594,5.98801,63.129954404526835
511188,,,2025-05-24T22:00:47.74496556+02:00,-138.34847306710688,zi-5067,,38000.0,52.04677,5.98946,63.005024880252535
4079F7,,,2025-05-24T22:00:48.286376474+02:00,-95.66582461882614,zi-5067,,38000.0,52.15182,5.86081,68.65492414511957
511188,,,2025-05-24T22:00:48.617461733+02:00,-125.189057029758,zi-5067,,38000.0,52.04787,5.99144,62.835782530517946
511188,,,2025-05-24T22:00:49.270259764+02:00,-86.20150810745714,zi-5067,,38025.0,52.04871,5.99289,62.710578806382955
4079F7,,,2025-05-24T22:00:49.271510025+02:00,-102.82169031872604,zi-5067,,38025.0,52.1515,5.85762,68.87543541243001
511188,,,2025-05-24T22:00:49.708171089+02:00,-120.45538593188768,zi-5067,,38000.0,52.04933,5.99403,62.61371570394667
485785,,,2025-05-24T22:00:49.816882685+02:00,-70.91262228968831,zi-5067,,20800.0,52.21019,6.20003,44.93144489241196
3C5DB0,,,2025-05-24T22:00:50.035901756+02:00,-80.00312493896723,zi-5067,,21875.0,51.92069,5.9378,72.15905430927927
4079F7,,,2025-05-24T22:00:50.254799107+02:00,-103.04465051617188,zi-5067,,38000.0,52.15118,5.85457,69.08650215057044
511188,,,2025-05-24T22:00:50.8025568+02:00,-99.27613006156112,zi-5067,,38000.0,52.05089,5.99678,62.37771585902677
3C5DB0,,,2025-05-24T22:00:51.018563669+02:00,-90.43146576275318,zi-5067,,21900.0,51.91951,5.94002,72.0921800384074
4D2417,,,2025-05-24T22:00:51.237787441+02:00,-71.39642848210266,zi-5067,,13425.0,51.9415,6.28033,51.496627583811915
4079F7,,,2025-05-24T22:00:51.344311974+02:00,-117.95253282570916,zi-5067,,38000.0,52.15084,5.85132,69.31139524187483
511188,,,2025-05-24T22:00:51.783221518+02:00,-82.60629515963053,zi-5067,,38000.0,52.0522,5.99908,62.18026317193923
485785,,,2025-05-24T22:00:51.891908343+02:00,-97.9313535084653,zi-5067,,20850.0,52.20927,6.20682,44.47808635990107
3C4598,,,2025-05-24T22:00:51.910360456+02:00,-39.18035221893749,zi-5110,,35000.0,52.84126,6.18416,81.00226039782854
3C5DB0,,,2025-05-24T22:00:52.000604478+02:00,-75.84721484669032,zi-5067,,21950.0,51.91836,5.94219,72.02709450177906
4079F7,,,2025-05-24T22:00:52.329083716+02:00,-105.63522139892548,zi-5067,,38000.0,52.15056,5.84834,69.5170829357732
485785,,,2025-05-24T22:00:52.76895173+02:00,-110.78424978308064,zi-5067,,20875.0,52.20882,6.21025,44.24909300286007
3C4598,,,2025-05-24T22:00:52.999586603+02:00,-43.38087136054323,zi-5110,,35000.0,52.83856,6.18492,80.72603007317042
4079F7,,,2025-05-24T22:00:53.312180019+02:00,-121.68750963019993,zi-5067,,38025.0,52.15024,5.84528,69.72882989204832
485785,,,2025-05-24T22:00:53.752160573+02:00,-122.61647523885198,zi-5067,,20900.0,52.20831,6.21361,44.02550048808514
3C4598,,,2025-05-24T22:00:53.873186877+02:00,-43.174645337281,zi-5110,,35000.0,52.83655,6.18553,80.51883311643239
4079F7,,,2025-05-24T22:00:54.298717601+02:00,-120.06310840553812,zi-5067,,38000.0,52.1499,5.84206,69.95170463317194
3C4598,,,2025-05-24T22:00:54.748969385+02:00,-46.25418899948414,zi-5110,,35000.0,52.83432,6.18624,80.28781057701393
485785,,,2025-05-24T22:00:54.841872569+02:00,-141.5012367437119,zi-5067,,20925.0,52.20786,6.21704,43.79672010986002
4079F7,,,2025-05-24T22:00:55.386744456+02:00,-124.19722219115852,zi-5067,,38000.0,52.14958,5.839,70.16345554787378
3C4598,,,2025-05-24T22:00:55.621208121+02:00,-45.61578674099571,zi-5110,,35000.0,52.83211,6.18698,80.05759123798113
485785,,,2025-05-24T22:00:55.933004686+02:00,-112.08858104195984,zi-5067,,20950.0,52.20736,6.22077,43.54814891586923
511188,,,2025-05-24T22:00:56.043756693+02:00,-95.63916561743936,zi-5067,,38025.0,52.05803,6.00945,61.29434269743177
4CAF7E,,,2025-05-24T22:00:56.170653221+02:00,-36.16835633533822,zi-5110,,37000.0,52.87073,6.3242,78.97261066363865
4079F7,,,2025-05-24T22:00:56.370120818+02:00,-133.10672409762026,zi-5067,,38000.0,52.14931,5.83595,70.37370680337635
3C4598,,,2025-05-24T22:00:56.494671585+02:00,-42.63977016823613,zi-5110,,35000.0,52.82986,6.18767,79.82576454874635
511188,,,2025-05-24T22:00:56.919885522+02:00,-121.6036594844086,zi-5067,,38025.0,52.05932,6.01172,61.100223932017
3C5DB0,,,2025-05-24T22:00:57.024539144+02:00,-97.30441922132827,zi-5067,,22125.0,51.91219,5.95367,71.69548178421267
4D2417,,,2025-05-24T22:00:57.026213955+02:00,-70.53403433804138,zi-5067,,13250.0,51.93545,6.29313,51.271864009585066
485785,,,2025-05-24T22:00:57.028409666+02:00,-89.83735303313426,zi-5067,,20975.0,52.20685,6.22452,43.29844616329954
4CAF7E,,,2025-05-24T22:00:57.260211507+02:00,-39.857872497161715,zi-5110,,37000.0,52.8723,6.3266,79.0537753633716
4079F7,,,2025-05-24T22:00:57.353061741+02:00,-129.24801739291786,zi-5067,,38000.0,52.14898,5.83303,70.57618052340409
471F68,,,2025-05-24T22:00:57.353921562+02:00,-79.73173772093519,zi-5067,,34975.0,51.54501,5.0985,143.29005355929144
511188,,,2025-05-24T22:00:57.465178888+02:00,-77.65790365442528,zi-5067,,38025.0,52.05997,6.01297,60.99560887548992
3C4598,,,2025-05-24T22:00:57.479264388+02:00,-39.98562241606351,zi-5110,,35000.0,52.82739,6.18851,79.56824967820283
511188,,,2025-05-24T22:00:57.903403272+02:00,-136.9311870977536,zi-5067,,38025.0,52.06059,6.0141,60.899867383244796
3C5DB0,,,2025-05-24T22:00:58.008776615+02:00,-77.60863354034781,zi-5067,,22175.0,51.91096,5.95592,71.63324894092156
4079F7,,,2025-05-24T22:00:58.226931576+02:00,-137.0707846333419,zi-5067,,38000.0,52.1487,5.83029,70.76568402877194
3C4598,,,2025-05-24T22:00:58.570908006+02:00,-33.648179742743885,zi-5110,,35000.0,52.82464,6.18946,79.28115159981114
511188,,,2025-05-24T22:00:58.994519968+02:00,-161.69461957653382,zi-5067,,38025.0,52.06207,6.01674,60.67513920365437
39E68A,,,2025-05-24T22:00:59.211644742+02:00,-76.76620350128044,zi-5067,,37000.0,52.13222,5.50854,92.76001805811855
4079F7,,,2025-05-24T22:00:59.319886507+02:00,-129.53377937819926,zi-5067,,38000.0,52.14838,5.82699,70.99363467161274
511188,,,2025-05-24T22:00:59.536932226+02:00,-87.42053534496343,zi-5067,,38025.0,52.06274,6.01791,60.575079472973066
4D2417,,,2025-05-24T22:00:59.865903664+02:00,-82.20401450050964,zi-5067,,13150.0,51.93256,6.29925,51.17219631975526
511188,,,2025-05-24T22:00:59.978415252+02:00,-160.42007355689623,zi-5067,,38025.0,52.06346,6.01925,60.462251030701225
39E68A,,,2025-05-24T22:01:00.196547114+02:00,-67.63652859217422,zi-5067,,37000.0,52.13366,5.51059,92.59955490044187
4D2417,,,2025-05-24T22:01:00.302633068+02:00,-67.1636062164622,zi-5067,,13150.0,51.93205,6.30035,51.15413004368852
4079F7,,,2025-05-24T22:01:00.411428233+02:00,-129.376195646649,zi-5067,,38025.0,52.14803,5.82375,71.21803608789477
3C4598,,,2025-05-24T22:01:00.536123009+02:00,-33.799408278844176,zi-5110,,35000.0,52.81998,6.1911,78.79391196016086
4CAF7E,,,2025-05-24T22:01:00.538644561+02:00,-36.09778386549512,zi-5110,,37000.0,52.87715,6.33423,79.3020195265846
511188,,,2025-05-24T22:01:00.630100904+02:00,-88.13228693276942,zi-5067,,38025.0,52.06425,6.02058,60.34755589964199
4D2417,,,2025-05-24T22:01:00.740051251+02:00,-77.78913805924321,zi-5067,,13125.0,51.93163,6.30129,51.13764230424213
3C5DB0,,,2025-05-24T22:01:00.743337733+02:00,-94.03935346438746,zi-5067,,22275.0,51.90742,5.96252,71.44982203633697
511188,,,2025-05-24T22:01:01.066593939+02:00,-119.75474938389708,zi-5067,,38025.0,52.06481,6.02161,60.260648443119905
4CAF7E,,,2025-05-24T22:01:01.086105542+02:00,-42.06780241467338,zi-5110,,37000.0,52.87807,6.33568,79.34973920211151
4079F7,,,2025-05-24T22:01:01.504659491+02:00,-138.7993155602721,zi-5067,,38000.0,52.14768,5.82024,71.46065646368716
511188,,,2025-05-24T22:01:01.505500692+02:00,-82.57542007159275,zi-5067,,38025.0,52.06554,6.02287,60.1527351910923
3C5DB0,,,2025-05-24T22:01:01.722874183+02:00,-117.54105665681249,zi-5067,,22300.0,51.90628,5.96474,71.38617955152256
4CAF7E,,,2025-05-24T22:01:01.736949833+02:00,-30.882033611794412,zi-5110,,37000.0,52.87887,6.33691,79.3923440787045
511188,,,2025-05-24T22:01:02.050370671+02:00,-140.7513765474427,zi-5067,,38025.0,52.06622,6.02409,60.04925779062866
485785,,,2025-05-24T22:01:02.159197367+02:00,-101.38564987215892,zi-5067,,21100.0,52.20442,6.24188,42.1450330637117
3C4598,,,2025-05-24T22:01:02.61208765+02:00,-53.63207995220771,zi-5110,,35000.0,52.81476,6.19301,78.24592623457752
3C5DB0,,,2025-05-24T22:01:02.817989731+02:00,-97.77499680388642,zi-5067,,22350.0,51.90477,5.96748,71.31432424532227
511188,,,2025-05-24T22:01:03.034061111+02:00,-127.7697147214472,zi-5067,,38025.0,52.06755,6.02646,59.84801480307343
485785,,,2025-05-24T22:01:03.144528297+02:00,-129.25788177128695,zi-5067,,21125.0,52.20396,6.24534,41.91527129701371
4079F7,,,2025-05-24T22:01:03.473485355+02:00,-142.9178085474305,zi-5067,,38000.0,52.14707,5.81412,71.8836876291318
3C4598,,,2025-05-24T22:01:03.598037381+02:00,-56.18629726187694,zi-5110,,35000.0,52.81229,6.19392,77.98661969264056
4D2417,,,2025-05-24T22:01:03.691829786+02:00,-82.2970230324281,zi-5067,,13050.0,51.92856,6.3078,51.03885395221144
511188,,,2025-05-24T22:01:04.017454921+02:00,-83.7863354014245,zi-5067,,38025.0,52.06892,6.0289,59.640943406563856
485785,,,2025-05-24T22:01:04.125460415+02:00,-139.70576222905052,zi-5067,,21150.0,52.20349,6.24871,41.69184668497863
4079F7,,,2025-05-24T22:01:04.455405294+02:00,-137.39596063931427,zi-5067,,38000.0,52.14674,5.81123,72.08415145927125
3C4598,,,2025-05-24T22:01:04.58066721+02:00,-53.56071321407138,zi-5110,,35000.0,52.80981,6.19484,77.72616773849951
4CAF7E,,,2025-05-24T22:01:04.690803736+02:00,-34.17455193561431,zi-5110,,37000.0,52.88338,6.34399,79.63130838247592
4D2417,,,2025-05-24T22:01:04.780190618+02:00,-65.82134912017528,zi-5067,,13025.0,51.92752,6.31004,51.004993823898175
485785,,,2025-05-24T22:01:05.21697959+02:00,-152.4155503877475,zi-5067,,21175.0,52.20303,6.25216,41.46301406099479
4CAF7E,,,2025-05-24T22:01:05.234976982+02:00,-38.91914695879137,zi-5110,,37000.0,52.88411,6.34514,79.67037353516992
3C4598,,,2025-05-24T22:01:05.562203339+02:00,-53.56071321407138,zi-5110,,35000.0,52.80737,6.19582,77.46713677534869
4079F7,,,2025-05-24T22:01:05.653990392+02:00,-133.70882543796426,zi-5067,,38000.0,52.14642,5.80777,72.32290757451717
485785,,,2025-05-24T22:01:06.092330927+02:00,-162.1906285825417,zi-5067,,21200.0,52.20256,6.25554,41.239168650078916
4079F7,,,2025-05-24T22:01:06.530423494+02:00,-130.89480509172242,zi-5067,,38000.0,52.14614,5.80502,72.51309837007632
3C4598,,,2025-05-24T22:01:06.545530514+02:00,-48.03904661834995,zi-5110,,35000.0,52.8049,6.19684,77.20396489439084
511188,,,2025-05-24T22:01:07.184631006+02:00,-83.60352863366474,zi-5067,,38025.0,52.07323,6.03661,58.988261875195626
485785,,,2025-05-24T22:01:07.185281567+02:00,-142.20232065616932,zi-5067,,21225.0,52.20204,6.25931,40.98960228286786
4079F7,,,2025-05-24T22:01:07.405207928+02:00,-133.45111464502648,zi-5067,,38000.0,52.14586,5.80227,72.70329053711441
3C5DB0,,,2025-05-24T22:01:07.510830832+02:00,-83.16008658004151,zi-5067,,22475.0,51.89914,5.97794,71.03940543844769
3C4598,,,2025-05-24T22:01:07.63723668+02:00,-36.55406954088696,zi-5110,,35000.0,52.80243,6.19786,76.94093058576195
3C5DB0,,,2025-05-24T22:01:08.05694352+02:00,-130.46551268438722,zi-5067,,22500.0,51.89844,5.97923,71.0066365564711
4CAF7E,,,2025-05-24T22:01:08.073227951+02:00,-37.88997228819256,zi-5110,,37000.0,52.88828,6.35162,79.89879478526532
485785,,,2025-05-24T22:01:08.168850558+02:00,-119.42424376984766,zi-5067,,21250.0,52.20154,6.26274,40.76300515134413
511188,,,2025-05-24T22:01:08.279009354+02:00,-115.2959236053036,zi-5067,,38025.0,52.07478,6.03934,58.756667831671095
4079F7,,,2025-05-24T22:01:08.279511885+02:00,-132.3092967255136,zi-5067,,38000.0,52.14558,5.79953,72.8928094093768
4CAF7E,,,2025-05-24T22:01:08.512617866+02:00,-32.373600355845504,zi-5110,,37000.0,52.88901,6.35277,79.93879146719223
3C5DB0,,,2025-05-24T22:01:09.043838507+02:00,-83.95355859044929,zi-5067,,22525.0,51.89717,5.98167,70.94189089172144
4CAF7E,,,2025-05-24T22:01:09.16426903+02:00,-45.30728418256826,zi-5110,,37000.0,52.88988,6.35422,79.98435405220947
511188,,,2025-05-24T22:01:09.368833841+02:00,-114.00592089887265,zi-5067,,38025.0,52.0762,6.04195,58.53760079479668
4079F7,,,2025-05-24T22:01:09.369138691+02:00,-131.3324027039786,zi-5067,,38000.0,52.14523,5.79628,73.11790340413742
4079F7,,,2025-05-24T22:01:10.353136606+02:00,-122.28327767932949,zi-5067,,38000.0,52.14491,5.79323,73.329006509766
4079F7,,,2025-05-24T22:01:11.445478153+02:00,-113.8268421770542,zi-5067,,38000.0,52.1446,5.79003,73.5500644105936
511188,,,2025-05-24T22:01:11.552860077+02:00,-187.09315861356345,zi-5067,,38025.0,52.07918,6.04729,58.08730559683037
4D2417,,,2025-05-24T22:01:11.77268015+02:00,-65.17898434311476,zi-5067,,12800.0,51.92029,6.3253,50.80415469877805
3C5DB0,,,2025-05-24T22:01:11.884344117+02:00,-101.64939744041772,zi-5067,,22625.0,51.8935,5.98841,70.77606124140466
511188,,,2025-05-24T22:01:12.099610048+02:00,-110.7382047894944,zi-5067,,38025.0,52.07994,6.0486,57.975952426605545
4CAF7E,,,2025-05-24T22:01:12.11659771+02:00,-41.24136273209216,zi-5110,,37000.0,52.89432,6.36116,80.23319148308617
4079F7,,,2025-05-24T22:01:12.320070591+02:00,-115.14100051675771,zi-5067,,38000.0,52.14433,5.78728,73.74009727195678
3C5DB0,,,2025-05-24T22:01:12.320373091+02:00,-84.21134127895125,zi-5067,,22625.0,51.89304,5.98938,70.74843889242615
511188,,,2025-05-24T22:01:12.53625854+02:00,-200.44400714413987,zi-5067,,38025.0,52.08055,6.04973,57.88150900143507
3C4598,,,2025-05-24T22:01:12.659662996+02:00,-41.580043290020754,zi-5110,,35000.0,52.7899,6.20323,75.60100189569486
